#
#	RESULT OF A 1000 EVOLUTION
# format is: species_id|species_name|population|absolute_time|relative_time|number of steps
#
#species infos: 
#1|carrot|vegetable|0|50|100|99|2-0|3-0|
#2|rabbit|animal|2|10|200|10|1-100|3-0|
#3|wolf|animal|2|10|200|20|1-0|2-100|

SPECIES_ID: 1
1|carrot|21|0|0|0|

SPECIES_ID: 2
2|rabbit|209|232|0|156|
2|rabbit|208|233|0|157|
2|rabbit|207|234|0|158|
2|rabbit|208|234|0|158|
2|rabbit|207|236|0|160|
2|rabbit|208|236|0|160|
2|rabbit|207|238|0|161|
2|rabbit|208|249|0|167|
2|rabbit|209|251|0|168|
2|rabbit|208|253|0|169|
2|rabbit|207|254|0|170|
2|rabbit|208|254|0|170|
2|rabbit|207|258|0|173|
2|rabbit|208|258|0|173|
2|rabbit|207|261|0|175|
2|rabbit|208|261|0|175|
2|rabbit|207|262|0|176|
2|rabbit|208|262|0|176|
2|rabbit|207|272|0|183|
2|rabbit|208|272|0|183|
2|rabbit|207|273|0|184|
2|rabbit|208|273|0|184|
2|rabbit|207|274|0|185|
2|rabbit|208|274|0|185|
2|rabbit|207|275|0|186|
2|rabbit|208|278|0|188|
2|rabbit|207|285|0|192|
2|rabbit|208|285|0|192|
2|rabbit|209|293|0|196|
2|rabbit|210|297|0|199|
2|rabbit|211|299|0|200|
2|rabbit|212|301|0|201|
2|rabbit|213|305|0|203|
2|rabbit|212|308|0|206|
2|rabbit|213|308|0|206|
2|rabbit|212|313|0|209|
2|rabbit|213|323|0|215|
2|rabbit|214|328|0|218|
2|rabbit|213|332|0|221|
2|rabbit|214|332|0|221|
2|rabbit|215|342|0|227|
2|rabbit|214|345|0|230|
2|rabbit|215|345|0|230|
2|rabbit|216|348|0|232|
2|rabbit|217|351|0|234|
2|rabbit|218|371|0|246|
2|rabbit|219|377|0|249|
2|rabbit|218|378|0|250|
2|rabbit|219|378|0|250|
2|rabbit|218|379|0|251|
2|rabbit|219|381|0|252|
2|rabbit|220|391|0|258|
2|rabbit|219|393|0|260|
2|rabbit|220|393|0|260|
2|rabbit|221|395|0|261|
2|rabbit|220|397|0|263|
2|rabbit|221|397|0|263|
2|rabbit|222|399|0|264|
2|rabbit|221|408|0|270|
2|rabbit|222|408|0|270|
2|rabbit|221|409|0|271|
2|rabbit|222|409|0|271|
2|rabbit|223|411|0|272|
2|rabbit|224|416|0|275|
2|rabbit|225|418|0|276|
2|rabbit|226|420|0|277|
2|rabbit|227|428|0|282|
2|rabbit|226|430|0|284|
2|rabbit|227|430|0|284|
2|rabbit|226|432|0|286|
2|rabbit|227|432|0|286|
2|rabbit|226|434|0|288|
2|rabbit|227|434|0|288|
2|rabbit|226|437|0|290|
2|rabbit|227|437|0|290|
2|rabbit|228|439|0|291|
2|rabbit|227|441|0|293|
2|rabbit|228|441|0|293|
2|rabbit|227|449|0|298|
2|rabbit|228|449|0|298|
2|rabbit|227|450|0|299|
2|rabbit|228|450|0|299|
2|rabbit|229|452|0|300|
2|rabbit|228|453|0|301|
2|rabbit|229|453|0|301|
2|rabbit|230|461|0|305|
2|rabbit|229|462|0|306|
2|rabbit|230|462|0|306|
2|rabbit|231|470|0|311|
2|rabbit|230|476|0|315|
2|rabbit|231|476|0|315|
2|rabbit|232|479|0|317|
2|rabbit|231|480|0|318|
2|rabbit|232|480|0|318|
2|rabbit|231|482|0|320|
2|rabbit|232|482|0|320|
2|rabbit|233|484|0|321|
2|rabbit|232|491|0|326|
2|rabbit|231|498|0|330|
2|rabbit|230|499|0|331|
2|rabbit|231|499|0|331|
2|rabbit|230|508|0|337|
2|rabbit|229|519|0|345|
2|rabbit|230|521|0|346|
2|rabbit|231|525|0|348|
2|rabbit|230|529|0|351|
2|rabbit|231|529|0|351|
2|rabbit|230|530|0|352|
2|rabbit|231|530|0|352|
2|rabbit|232|537|0|356|
2|rabbit|231|544|0|361|
2|rabbit|230|545|0|362|
2|rabbit|231|545|0|362|
2|rabbit|230|551|0|366|
2|rabbit|231|553|0|367|
2|rabbit|230|554|0|368|
2|rabbit|231|554|0|368|
2|rabbit|232|559|0|371|
2|rabbit|231|563|0|374|
2|rabbit|232|563|0|374|
2|rabbit|233|565|0|375|
2|rabbit|234|571|0|379|
2|rabbit|235|575|0|381|
2|rabbit|236|580|0|385|
2|rabbit|235|583|0|387|
2|rabbit|236|583|0|387|
2|rabbit|237|585|0|388|
2|rabbit|236|590|0|392|
2|rabbit|237|590|0|392|
2|rabbit|236|591|0|393|
2|rabbit|237|591|0|393|
2|rabbit|238|595|0|395|
2|rabbit|239|598|0|397|
2|rabbit|238|603|0|401|
2|rabbit|239|603|0|401|
2|rabbit|238|608|0|404|
2|rabbit|237|611|0|406|
2|rabbit|238|611|0|406|
2|rabbit|237|615|0|409|
2|rabbit|238|615|0|409|
2|rabbit|237|619|0|412|
2|rabbit|238|619|0|412|
2|rabbit|237|622|0|415|
2|rabbit|238|622|0|415|
2|rabbit|237|623|0|416|
2|rabbit|238|629|0|420|
2|rabbit|239|634|0|423|
2|rabbit|240|636|0|424|
2|rabbit|241|638|0|425|
2|rabbit|242|644|0|429|
2|rabbit|243|646|0|430|
2|rabbit|242|649|0|432|
2|rabbit|243|649|0|432|
2|rabbit|242|650|0|433|
2|rabbit|243|650|0|433|
2|rabbit|242|652|0|435|
2|rabbit|243|652|0|435|
2|rabbit|242|659|0|441|
2|rabbit|243|659|0|441|
2|rabbit|242|660|0|442|
2|rabbit|243|660|0|442|
2|rabbit|242|661|0|443|
2|rabbit|243|661|0|443|
2|rabbit|244|664|0|445|
2|rabbit|243|665|0|446|
2|rabbit|244|665|0|446|
2|rabbit|245|678|0|454|
2|rabbit|246|680|0|455|
2|rabbit|247|687|0|459|
2|rabbit|248|690|0|461|
2|rabbit|249|697|0|465|
2|rabbit|248|698|0|466|
2|rabbit|249|698|0|466|
2|rabbit|248|708|0|472|
2|rabbit|249|708|0|472|
2|rabbit|250|710|0|473|
2|rabbit|249|711|0|474|
2|rabbit|250|711|0|474|
2|rabbit|249|717|0|478|
2|rabbit|250|717|0|478|
2|rabbit|251|724|0|483|
2|rabbit|252|731|0|487|
2|rabbit|253|736|0|490|
2|rabbit|252|738|0|492|
2|rabbit|253|738|0|492|
2|rabbit|252|739|0|493|
2|rabbit|253|742|0|495|
2|rabbit|252|749|0|500|
2|rabbit|253|749|0|500|
2|rabbit|252|750|0|501|
2|rabbit|253|750|0|501|
2|rabbit|252|753|0|503|
2|rabbit|253|753|0|503|
2|rabbit|252|756|0|505|
2|rabbit|253|756|0|505|
2|rabbit|252|757|0|506|
2|rabbit|253|757|0|506|
2|rabbit|254|759|0|507|
2|rabbit|253|764|0|510|
2|rabbit|254|764|0|510|
2|rabbit|253|767|0|513|
2|rabbit|254|767|0|513|
2|rabbit|253|768|0|514|
2|rabbit|254|768|0|514|
2|rabbit|253|773|0|518|
2|rabbit|254|773|0|518|
2|rabbit|253|777|0|521|
2|rabbit|252|787|0|528|
2|rabbit|253|787|0|528|
2|rabbit|254|794|0|532|
2|rabbit|253|795|0|533|
2|rabbit|254|795|0|533|
2|rabbit|253|810|0|543|
2|rabbit|254|810|0|543|
2|rabbit|255|813|0|545|
2|rabbit|254|814|0|546|
2|rabbit|255|814|0|546|
2|rabbit|254|819|0|549|
2|rabbit|253|820|0|550|
2|rabbit|254|820|0|550|
2|rabbit|253|823|0|552|
2|rabbit|254|823|0|552|
2|rabbit|255|825|0|553|
2|rabbit|254|828|0|556|
2|rabbit|255|828|0|556|
2|rabbit|254|830|0|557|
2|rabbit|255|833|0|559|
2|rabbit|256|835|0|560|
2|rabbit|255|841|0|564|
2|rabbit|256|841|0|564|
2|rabbit|255|847|0|568|
2|rabbit|256|847|0|568|
2|rabbit|257|849|0|569|
2|rabbit|256|853|0|572|
2|rabbit|255|855|0|574|
2|rabbit|256|855|0|574|
2|rabbit|255|857|0|576|
2|rabbit|254|859|0|578|
2|rabbit|255|859|0|578|
2|rabbit|256|871|0|585|
2|rabbit|257|875|0|587|
2|rabbit|256|885|0|594|
2|rabbit|257|885|0|594|
2|rabbit|256|886|0|595|
2|rabbit|257|890|0|597|
2|rabbit|256|897|0|602|
2|rabbit|257|897|0|602|
2|rabbit|256|898|0|603|
2|rabbit|257|898|0|603|
2|rabbit|256|905|0|608|
2|rabbit|257|905|0|608|
2|rabbit|258|908|0|610|
2|rabbit|259|910|0|611|
2|rabbit|258|915|0|614|
2|rabbit|257|917|0|615|
2|rabbit|256|918|0|616|
2|rabbit|257|918|0|616|
2|rabbit|258|920|0|617|
2|rabbit|257|922|0|619|
2|rabbit|258|922|0|619|
2|rabbit|259|924|0|620|
2|rabbit|260|927|0|622|
2|rabbit|261|929|0|623|
2|rabbit|262|931|0|624|
2|rabbit|261|936|0|628|
2|rabbit|260|940|0|631|
2|rabbit|261|940|0|631|
2|rabbit|262|945|0|635|
2|rabbit|261|946|0|636|
2|rabbit|262|946|0|636|
2|rabbit|261|948|0|638|
2|rabbit|262|948|0|638|
2|rabbit|263|953|0|641|
2|rabbit|264|965|0|649|
2|rabbit|265|974|0|654|
2|rabbit|264|978|0|657|
2|rabbit|265|982|0|659|
2|rabbit|266|984|0|660|
2|rabbit|267|988|0|662|
2|rabbit|266|990|0|663|
2|rabbit|265|991|0|664|
2|rabbit|266|991|0|664|
2|rabbit|267|996|0|668|
2|rabbit|268|998|0|669|
2|rabbit|269|1000|0|670|
2|rabbit|268|1014|0|681|
2|rabbit|269|1019|0|684|
2|rabbit|270|1021|0|685|
2|rabbit|269|1022|0|686|
2|rabbit|270|1022|0|686|
2|rabbit|269|1025|0|689|
2|rabbit|270|1025|0|689|
2|rabbit|269|1026|0|690|
2|rabbit|270|1026|0|690|
2|rabbit|269|1029|0|692|
2|rabbit|268|1037|0|698|
2|rabbit|269|1037|0|698|
2|rabbit|268|1038|0|699|
2|rabbit|269|1038|0|699|
2|rabbit|268|1040|0|701|
2|rabbit|269|1040|0|701|
2|rabbit|270|1045|0|704|
2|rabbit|269|1047|0|705|
2|rabbit|268|1049|0|707|
2|rabbit|269|1049|0|707|
2|rabbit|270|1063|0|717|
2|rabbit|271|1065|0|718|
2|rabbit|272|1067|0|719|
2|rabbit|271|1068|0|720|
2|rabbit|272|1068|0|720|
2|rabbit|271|1077|0|726|
2|rabbit|272|1077|0|726|
2|rabbit|271|1084|0|731|
2|rabbit|272|1084|0|731|
2|rabbit|273|1088|0|733|
2|rabbit|272|1097|0|739|
2|rabbit|271|1100|0|741|
2|rabbit|272|1100|0|741|
2|rabbit|273|1102|0|742|
2|rabbit|272|1103|0|743|
2|rabbit|273|1103|0|743|
2|rabbit|272|1108|0|747|
2|rabbit|273|1108|0|747|
2|rabbit|272|1115|0|752|
2|rabbit|273|1115|0|752|
2|rabbit|272|1118|0|754|
2|rabbit|273|1118|0|754|
2|rabbit|272|1119|0|755|
2|rabbit|273|1119|0|755|
2|rabbit|274|1123|0|757|
2|rabbit|275|1126|0|759|
2|rabbit|274|1127|0|760|
2|rabbit|275|1127|0|760|
2|rabbit|274|1129|0|762|
2|rabbit|275|1129|0|762|
2|rabbit|276|1131|0|763|
2|rabbit|277|1138|0|767|
2|rabbit|276|1139|0|768|
2|rabbit|277|1139|0|768|
2|rabbit|276|1143|0|771|
2|rabbit|277|1143|0|771|
2|rabbit|278|1146|0|773|
2|rabbit|277|1149|0|776|
2|rabbit|278|1149|0|776|
2|rabbit|277|1150|0|777|
2|rabbit|278|1150|0|777|
2|rabbit|277|1151|0|778|
2|rabbit|278|1151|0|778|
2|rabbit|277|1153|0|780|
2|rabbit|278|1153|0|780|
2|rabbit|279|1155|0|781|
2|rabbit|280|1162|0|787|
2|rabbit|279|1165|0|790|
2|rabbit|280|1165|0|790|
2|rabbit|279|1175|0|798|
2|rabbit|280|1175|0|798|
2|rabbit|281|1179|0|801|
2|rabbit|280|1189|0|808|
2|rabbit|281|1189|0|808|
2|rabbit|282|1192|0|810|
2|rabbit|281|1194|0|812|
2|rabbit|282|1194|0|812|
2|rabbit|281|1208|0|822|
2|rabbit|282|1208|0|822|
2|rabbit|283|1211|0|824|
2|rabbit|282|1213|0|826|
2|rabbit|283|1213|0|826|
2|rabbit|282|1220|0|831|
2|rabbit|283|1220|0|831|
2|rabbit|282|1229|0|838|
2|rabbit|283|1229|0|838|
2|rabbit|282|1235|0|842|
2|rabbit|283|1235|0|842|
2|rabbit|284|1241|0|845|
2|rabbit|283|1243|0|847|
2|rabbit|284|1243|0|847|
2|rabbit|283|1244|0|848|
2|rabbit|284|1244|0|848|
2|rabbit|283|1245|0|849|
2|rabbit|284|1245|0|849|
2|rabbit|283|1250|0|853|
2|rabbit|284|1250|0|853|
2|rabbit|283|1253|0|856|
2|rabbit|284|1253|0|856|
2|rabbit|283|1258|0|861|
2|rabbit|284|1258|0|861|
2|rabbit|283|1259|0|862|
2|rabbit|284|1259|0|862|
2|rabbit|283|1267|0|867|
2|rabbit|282|1272|0|871|
2|rabbit|283|1272|0|871|
2|rabbit|282|1273|0|872|
2|rabbit|283|1273|0|872|
2|rabbit|284|1275|0|873|
2|rabbit|283|1280|0|877|
2|rabbit|284|1280|0|877|
2|rabbit|283|1284|0|880|
2|rabbit|284|1284|0|880|
2|rabbit|285|1287|0|882|
2|rabbit|284|1292|0|885|
2|rabbit|285|1292|0|885|
2|rabbit|284|1293|0|886|
2|rabbit|285|1293|0|886|
2|rabbit|284|1294|0|887|
2|rabbit|285|1294|0|887|
2|rabbit|284|1297|0|889|
2|rabbit|285|1297|0|889|
2|rabbit|284|1299|0|890|
2|rabbit|283|1304|0|893|
2|rabbit|284|1307|0|895|
2|rabbit|283|1310|0|898|
2|rabbit|282|1313|0|900|
2|rabbit|283|1313|0|900|
2|rabbit|282|1319|0|904|
2|rabbit|283|1319|0|904|
2|rabbit|284|1324|0|907|
2|rabbit|283|1328|0|910|
2|rabbit|284|1328|0|910|
2|rabbit|283|1333|0|913|
2|rabbit|282|1337|0|915|
2|rabbit|281|1338|0|916|
2|rabbit|282|1338|0|916|
2|rabbit|283|1340|0|917|
2|rabbit|282|1341|0|918|
2|rabbit|283|1341|0|918|
2|rabbit|282|1342|0|919|
2|rabbit|283|1342|0|919|
2|rabbit|282|1343|0|920|
2|rabbit|281|1345|0|922|
2|rabbit|282|1345|0|922|
2|rabbit|281|1348|0|924|
2|rabbit|282|1348|0|924|
2|rabbit|281|1351|0|926|
2|rabbit|282|1351|0|926|
2|rabbit|283|1353|0|927|
2|rabbit|282|1356|0|929|
2|rabbit|283|1356|0|929|
2|rabbit|284|1358|0|930|
2|rabbit|285|1360|0|931|
2|rabbit|286|1362|0|932|
2|rabbit|287|1369|0|938|
2|rabbit|286|1370|0|939|
2|rabbit|287|1370|0|939|
2|rabbit|286|1371|0|940|
2|rabbit|287|1371|0|940|
2|rabbit|286|1373|0|942|
2|rabbit|287|1373|0|942|
2|rabbit|286|1376|0|944|
2|rabbit|287|1376|0|944|
2|rabbit|286|1380|0|947|
2|rabbit|285|1382|0|949|
2|rabbit|286|1382|0|949|
2|rabbit|285|1386|0|952|
2|rabbit|286|1386|0|952|
2|rabbit|285|1387|0|953|
2|rabbit|286|1387|0|953|
2|rabbit|287|1391|0|956|
2|rabbit|286|1393|0|958|
2|rabbit|285|1395|0|960|
2|rabbit|286|1395|0|960|
2|rabbit|285|1401|0|964|
2|rabbit|286|1401|0|964|
2|rabbit|285|1402|0|965|
2|rabbit|286|1402|0|965|
2|rabbit|287|1406|0|967|
2|rabbit|288|1420|0|976|
2|rabbit|289|1424|0|978|
2|rabbit|288|1427|0|980|
2|rabbit|289|1427|0|980|
2|rabbit|288|1431|0|983|
2|rabbit|289|1431|0|983|
2|rabbit|288|1433|0|984|
2|rabbit|289|1438|0|987|
2|rabbit|290|1451|0|995|
2|rabbit|289|1458|0|1000|
2|rabbit|290|1458|0|1000|

SPECIES_ID: 3
3|wolf|97|0|0|0|
3|wolf|98|2|0|1|
3|wolf|97|7|0|4|
3|wolf|98|7|0|4|
3|wolf|97|36|0|24|
3|wolf|98|36|0|24|
3|wolf|99|38|0|25|
3|wolf|98|40|0|27|
3|wolf|99|40|0|27|
3|wolf|98|42|0|29|
3|wolf|99|42|0|29|
3|wolf|98|48|0|34|
3|wolf|99|48|0|34|
3|wolf|98|65|0|47|
3|wolf|99|65|0|47|
3|wolf|100|67|0|48|
3|wolf|99|71|0|51|
3|wolf|100|71|0|51|
3|wolf|99|77|0|55|
3|wolf|100|77|0|55|
3|wolf|99|85|0|60|
3|wolf|100|85|0|60|
3|wolf|99|86|0|61|
3|wolf|100|86|0|61|
3|wolf|99|95|0|66|
3|wolf|100|95|0|66|
3|wolf|99|100|0|69|
3|wolf|100|100|0|69|
3|wolf|99|104|0|72|
3|wolf|100|104|0|72|
3|wolf|99|105|0|73|
3|wolf|100|105|0|73|
3|wolf|99|108|0|75|
3|wolf|98|119|0|83|
3|wolf|99|119|0|83|
3|wolf|98|121|0|85|
3|wolf|99|121|0|85|
3|wolf|98|135|0|94|
3|wolf|99|135|0|94|
3|wolf|98|136|0|95|
3|wolf|99|136|0|95|
3|wolf|98|139|0|97|
3|wolf|99|139|0|97|
3|wolf|100|157|0|108|
3|wolf|99|158|0|109|
3|wolf|100|158|0|109|
3|wolf|99|160|0|111|
3|wolf|100|160|0|111|
3|wolf|99|172|0|119|
3|wolf|100|172|0|119|
3|wolf|99|182|0|125|
3|wolf|100|182|0|125|
3|wolf|101|188|0|128|
3|wolf|102|192|0|130|
3|wolf|101|195|0|132|
3|wolf|102|195|0|132|
3|wolf|101|198|0|134|
3|wolf|102|198|0|134|
3|wolf|101|202|0|138|
3|wolf|102|202|0|138|
3|wolf|101|228|0|154|
3|wolf|102|228|0|154|
3|wolf|103|271|0|182|
3|wolf|102|276|0|187|
3|wolf|103|276|0|187|
3|wolf|102|306|0|204|
3|wolf|103|306|0|204|
3|wolf|102|314|0|210|
3|wolf|103|314|0|210|
3|wolf|102|331|0|220|
3|wolf|103|331|0|220|
3|wolf|102|335|0|223|
3|wolf|103|335|0|223|
3|wolf|102|340|0|226|
3|wolf|103|340|0|226|
3|wolf|102|343|0|228|
3|wolf|103|343|0|228|
3|wolf|102|344|0|229|
3|wolf|103|344|0|229|
3|wolf|102|357|0|238|
3|wolf|103|357|0|238|
3|wolf|102|363|0|242|
3|wolf|103|363|0|242|
3|wolf|104|369|0|245|
3|wolf|103|389|0|257|
3|wolf|104|389|0|257|
3|wolf|103|400|0|265|
3|wolf|104|400|0|265|
3|wolf|103|414|0|274|
3|wolf|104|414|0|274|
3|wolf|103|421|0|278|
3|wolf|104|421|0|278|
3|wolf|103|431|0|285|
3|wolf|104|431|0|285|
3|wolf|103|433|0|287|
3|wolf|104|433|0|287|
3|wolf|103|440|0|292|
3|wolf|104|440|0|292|
3|wolf|103|448|0|297|
3|wolf|104|448|0|297|
3|wolf|103|463|0|307|
3|wolf|104|463|0|307|
3|wolf|103|473|0|313|
3|wolf|104|473|0|313|
3|wolf|103|494|0|328|
3|wolf|104|494|0|328|
3|wolf|103|506|0|336|
3|wolf|104|506|0|336|
3|wolf|103|526|0|349|
3|wolf|102|531|0|353|
3|wolf|103|531|0|353|
3|wolf|102|546|0|363|
3|wolf|103|546|0|363|
3|wolf|104|549|0|365|
3|wolf|105|561|0|372|
3|wolf|104|562|0|373|
3|wolf|105|562|0|373|
3|wolf|104|566|0|376|
3|wolf|105|566|0|376|
3|wolf|104|569|0|378|
3|wolf|105|569|0|378|
3|wolf|104|577|0|383|
3|wolf|103|578|0|384|
3|wolf|104|578|0|384|
3|wolf|103|586|0|389|
3|wolf|104|586|0|389|
3|wolf|105|593|0|394|
3|wolf|104|596|0|396|
3|wolf|105|596|0|396|
3|wolf|104|599|0|398|
3|wolf|105|599|0|398|
3|wolf|106|606|0|403|
3|wolf|105|612|0|407|
3|wolf|106|612|0|407|
3|wolf|105|616|0|410|
3|wolf|106|616|0|410|
3|wolf|105|620|0|413|
3|wolf|106|620|0|413|
3|wolf|105|621|0|414|
3|wolf|106|621|0|414|
3|wolf|105|627|0|419|
3|wolf|106|627|0|419|
3|wolf|105|632|0|422|
3|wolf|106|632|0|422|
3|wolf|105|642|0|428|
3|wolf|106|642|0|428|
3|wolf|107|648|0|431|
3|wolf|106|653|0|436|
3|wolf|107|653|0|436|
3|wolf|106|654|0|437|
3|wolf|105|657|0|439|
3|wolf|106|657|0|439|
3|wolf|105|662|0|444|
3|wolf|106|662|0|444|
3|wolf|107|675|0|452|
3|wolf|108|682|0|456|
3|wolf|107|683|0|457|
3|wolf|108|683|0|457|
3|wolf|107|688|0|460|
3|wolf|108|688|0|460|
3|wolf|109|700|0|467|
3|wolf|110|702|0|468|
3|wolf|109|705|0|470|
3|wolf|110|705|0|470|
3|wolf|109|712|0|475|
3|wolf|110|712|0|475|
3|wolf|109|719|0|480|
3|wolf|110|719|0|480|
3|wolf|109|720|0|481|
3|wolf|110|720|0|481|
3|wolf|109|725|0|484|
3|wolf|110|725|0|484|
3|wolf|109|737|0|491|
3|wolf|110|737|0|491|
3|wolf|109|748|0|499|
3|wolf|108|765|0|511|
3|wolf|109|765|0|511|
3|wolf|108|769|0|515|
3|wolf|109|769|0|515|
3|wolf|108|772|0|517|
3|wolf|109|772|0|517|
3|wolf|108|803|0|538|
3|wolf|109|803|0|538|
3|wolf|108|804|0|539|
3|wolf|109|804|0|539|
3|wolf|108|827|0|555|
3|wolf|109|827|0|555|
3|wolf|108|838|0|562|
3|wolf|109|838|0|562|
3|wolf|108|854|0|573|
3|wolf|109|854|0|573|
3|wolf|108|866|0|582|
3|wolf|109|866|0|582|
3|wolf|108|867|0|583|
3|wolf|109|867|0|583|
3|wolf|108|879|0|590|
3|wolf|109|879|0|590|
3|wolf|110|883|0|592|
3|wolf|109|896|0|601|
3|wolf|110|896|0|601|
3|wolf|109|906|0|609|
3|wolf|110|906|0|609|
3|wolf|109|921|0|618|
3|wolf|110|921|0|618|
3|wolf|109|932|0|625|
3|wolf|110|932|0|625|
3|wolf|109|941|0|632|
3|wolf|110|941|0|632|
3|wolf|109|943|0|634|
3|wolf|110|943|0|634|
3|wolf|111|950|0|639|
3|wolf|110|951|0|640|
3|wolf|111|951|0|640|
3|wolf|110|957|0|644|
3|wolf|111|957|0|644|
3|wolf|112|961|0|646|
3|wolf|111|962|0|647|
3|wolf|112|962|0|647|
3|wolf|111|963|0|648|
3|wolf|112|963|0|648|
3|wolf|111|992|0|665|
3|wolf|112|992|0|665|
3|wolf|111|1001|0|671|
3|wolf|112|1001|0|671|
3|wolf|111|1002|0|672|
3|wolf|112|1002|0|672|
3|wolf|111|1008|0|677|
3|wolf|112|1008|0|677|
3|wolf|111|1009|0|678|
3|wolf|112|1009|0|678|
3|wolf|111|1023|0|687|
3|wolf|112|1023|0|687|
3|wolf|111|1030|0|693|
3|wolf|112|1030|0|693|
3|wolf|111|1034|0|696|
3|wolf|112|1034|0|696|
3|wolf|111|1039|0|700|
3|wolf|112|1039|0|700|
3|wolf|113|1042|0|702|
3|wolf|112|1048|0|706|
3|wolf|113|1048|0|706|
3|wolf|112|1071|0|722|
3|wolf|113|1071|0|722|
3|wolf|112|1082|0|729|
3|wolf|113|1082|0|729|
3|wolf|114|1090|0|734|
3|wolf|113|1107|0|746|
3|wolf|114|1107|0|746|
3|wolf|113|1111|0|749|
3|wolf|114|1111|0|749|
3|wolf|113|1124|0|758|
3|wolf|112|1140|0|769|
3|wolf|111|1147|0|774|
3|wolf|112|1147|0|774|
3|wolf|111|1148|0|775|
3|wolf|110|1157|0|783|
3|wolf|109|1159|0|785|
3|wolf|108|1164|0|789|
3|wolf|109|1164|0|789|
3|wolf|108|1177|0|800|
3|wolf|109|1177|0|800|
3|wolf|108|1182|0|803|
3|wolf|109|1182|0|803|
3|wolf|110|1187|0|806|
3|wolf|109|1188|0|807|
3|wolf|110|1188|0|807|
3|wolf|111|1199|0|815|
3|wolf|110|1202|0|817|
3|wolf|111|1202|0|817|
3|wolf|110|1203|0|818|
3|wolf|111|1203|0|818|
3|wolf|110|1212|0|825|
3|wolf|109|1225|0|835|
3|wolf|110|1225|0|835|
3|wolf|109|1226|0|836|
3|wolf|110|1226|0|836|
3|wolf|109|1232|0|840|
3|wolf|110|1232|0|840|
3|wolf|111|1239|0|844|
3|wolf|110|1242|0|846|
3|wolf|109|1249|0|852|
3|wolf|110|1249|0|852|
3|wolf|109|1254|0|857|
3|wolf|110|1254|0|857|
3|wolf|109|1264|0|865|
